stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code
1519,1519,Ainslie Terminal,,  43.357275, -80.312960,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_AST,1,
1520,1520,Ainslie Terminal,,  43.357123, -80.313085,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_AST,1,
1521,1521,Ainslie Terminal,,  43.357015, -80.313198,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_AST,1,
1522,1522,Ainslie Terminal,,  43.356963, -80.313494,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_AST,1,
1523,1523,Ainslie / Walnut,,  43.354938, -80.314075,,,0,,1,
1524,1524,Concession / Cameron,,  43.354735, -80.307313,,,0,,1,
1525,1525,Concession / Peck,,  43.355293, -80.303913,,,0,,1,
1526,1526,Concession / Scrimger,,  43.355720, -80.301551,,,0,,2,
1527,1527,Main / Alexander,,  43.357049, -80.293564,,,0,,1,
1528,1528,Main / South Cambridge Centre,,  43.357718, -80.289731,,,0,,1,
1529,1529,Franklin / Mclaren,,  43.361711, -80.290317,,,0,,1,
1530,1530,Franklin / Savage,,  43.364962, -80.291769,,,0,,1,
1531,1531,55 Savage Dr.,,  43.365935, -80.288944,,,0,,1,
1532,1532,111 Savage Dr.,,  43.366581, -80.285752,,,0,,2,
1533,1533,Dobbie / Savage,,  43.367988, -80.283291,,,0,,2,
1534,1534,Dobbie / Orion,,  43.369695, -80.283975,,,0,,2,
1535,1535,Dobbie / Clyde,,  43.373206, -80.285341,,,0,,2,
1536,1536,Clyde / Grand River Conservation Authority,,  43.373410, -80.286387,,,0,,2,
1537,1537,Clyde / Bluerock,,  43.372564, -80.290681,,,0,,2,
1538,1538,Franklin / Clyde,,  43.371672, -80.295449,,,0,,2,
1539,1539,Franklin / Hilborn,,  43.375728, -80.297149,,,0,,2,
1540,1540,Franklin / Avenue,,  43.379161, -80.298390,,,0,,1,
1541,1541,Franklin / Robson,,  43.385241, -80.300805,,,0,,2,
1543,1543,Franklin / Lindsay,,  43.396334, -80.303653,,,0,,1,
1544,1544,Franklin / Bishop,,  43.398923, -80.304463,,,0,,1,
1545,1545,Ottawa / Williamsburg,,  43.418710, -80.508274,,,0,,2,
1546,1546,Franklin / Turnbull,,  43.403633, -80.306002,,,0,,1,
1547,1547,Franklin / Sheldon,,  43.405672, -80.306634,,,0,,1,
1548,1548,Strasburg / Forest Glen Plaza,,  43.414156, -80.478084,,,0,,1,
1549,1549,Franklin / Pinebush,,  43.410408, -80.308087,,,0,,1,
1550,1550,Franklin / Jamieson,,  43.417300, -80.310256,,,0,,1,
1563,1563,3227 King St. E.,,  43.426157, -80.425113,,,0,,1,
1565,1565,King / River,,  43.425112, -80.419774,,,0,,1,
1567,1567,King / Deer Ridge,,  43.410620, -80.399816,,,0,,1,
1569,1569,Sportsworld Station,,  43.409414, -80.393072,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_SPW,1,
1572,1572,Sportsworld Station,,  43.410186, -80.392578,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_SPW,1,
1573,1573,Gateway Park / Sportsworld,,  43.407820, -80.391372,,,0,,1,
1574,1574,Tu Lane / Gateway Park,,  43.406260, -80.389177,,,0,,1,
1576,1576,200 Preston Pkwy.,,  43.399359, -80.376860,,,0,,1,
1577,1577,Preston Pkwy. / Linden,,  43.398527, -80.377980,,,0,,1,
1578,1578,Preston Pkwy. / Parkview,,  43.396446, -80.377668,,,0,,1,
1579,1579,Preston Pkwy. / Hillview,,  43.394807, -80.377746,,,0,,1,
1580,1580,Preston Pkwy. / Woods,,  43.391880, -80.377492,,,0,,1,
1584,1584,King / Fountain,,  43.399817, -80.368446,,,0,,1,
1585,1585,King / Eagle,,  43.398523, -80.363680,,,0,,1,
1586,1586,King / Waterloo,,  43.397255, -80.361199,,,0,,1,
1587,1587,King / Westminster,,  43.395617, -80.358067,,,0,,1,
1588,1588,King / Lowther,,  43.394179, -80.355292,,,0,,1,
1589,1589,King / Dolph,,  43.392959, -80.352959,,,0,,1,
1590,1590,Sportsworld Station,,  43.409699, -80.392846,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_SPW,1,
1591,1591,King / Bishop,,  43.389789, -80.346621,,,0,,1,
1592,1592,King / Brower,,  43.388732, -80.344447,,,0,,2,
1593,1593,King / Blue Heron,,  43.387685, -80.342347,,,0,,2,
1594,1594,Coronation / Oriole,,  43.385668, -80.339283,,,0,,1,
1595,1595,Coronation / Blue Heron,,  43.383615, -80.336132,,,0,,1,
1596,1596,720 Coronation Blvd.,,  43.380659, -80.331140,,,0,,2,
1597,1597,Coronation / Cambridge Memorial Hospital,,  43.379350, -80.329054,,,0,,1,
1600,1600,Delta Station,,  43.372890, -80.318037,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1601,1601,Dundas / Hopeton,,  43.370454, -80.313935,,,0,,1,
1602,1602,Dundas / Cambridge St.,,  43.367389, -80.308860,,,0,,1,
1603,1603,Beverly / Dundas,,  43.365424, -80.306580,,,0,,1,
1605,1605,Wellington / Main,,  43.359285, -80.311289,,,0,,1,
1606,1606,Beverly / Kerr,,  43.361982, -80.309624,,,0,,2,
1607,1607,124 Beverly St.,,  43.364597, -80.307200,,,0,,1,
1608,1608,Beverly / Dundas,,  43.365458, -80.306202,,,0,,1,
1609,1609,Dundas / Cambridge St.,,  43.367542, -80.308734,,,0,,1,
1610,1610,Dundas / Roxboro,,  43.370590, -80.313946,,,0,,1,
1611,1611,Dundas / Jarvis,,  43.372207, -80.316528,,,0,,1,
1612,1612,Delta Station,,  43.373751, -80.318968,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1613,1613,Coronation / Goldie,,  43.375527, -80.321988,,,0,,2,
1614,1614,Coronation / Oliver,,  43.377875, -80.325933,,,0,,1,
1615,1615,Coronation / Cambridge Memorial Hospital,,  43.379683, -80.328904,,,0,,1,
1616,1616,725 Coronation Blvd.,,  43.381020, -80.331173,,,0,,1,
1617,1617,Coronation / Highland,,  43.382484, -80.333712,,,0,,1,
1618,1618,Coronation / Blue Heron,,  43.383857, -80.335981,,,0,,1,
1619,1619,Coronation / Oriole,,  43.385792, -80.338899,,,0,,1,
1620,1620,King / Concession,,  43.387911, -80.342518,,,0,,1,
1621,1621,King / Brower,,  43.388776, -80.344225,,,0,,2,
1622,1622,King / Bishop,,  43.389969, -80.346607,,,0,,1,
1623,1623,King / Montrose,,  43.391736, -80.350132,,,0,,2,
1624,1624,King / Dolph,,  43.393175, -80.352919,,,0,,1,
1625,1625,King / Lowther,,  43.394623, -80.355781,,,0,,1,
1626,1626,King / Waterloo,,  43.397454, -80.361246,,,0,,1,
1627,1627,King / Eagle,,  43.398860, -80.363884,,,0,,1,
1628,1628,King / Fountain,,  43.399950, -80.368012,,,0,,1,
1630,1630,Preston Pkwy. / Fountain,,  43.390986, -80.375501,,,0,,1,
1631,1631,Preston Pkwy. / Woods,,  43.392149, -80.377391,,,0,,1,
1632,1632,Preston Pkwy. / Hillview,,  43.394663, -80.377661,,,0,,2,
1633,1633,Preston Pkwy. / Parkview,,  43.397276, -80.377943,,,0,,1,
1635,1635,Shantz Hill / Preston Pkwy.,,  43.399956, -80.375693,,,0,,1,
1636,1636,Gateway Park / King,,  43.405829, -80.386093,,,0,,1,
1638,1638,Gateway Park / Sportsworld,,  43.408096, -80.392468,,,0,,1,
1640,1640,King / Deer Ridge,,  43.410727, -80.399593,,,0,,1,
1642,1642,King / Grand River Hospital - Freeport Campus,,  43.424092, -80.412272,,,0,,2,
1643,1643,King / River,,  43.425275, -80.419994,,,0,,1,
1646,1646,King / Fairway,,  43.428266, -80.431097,,,0,,1,
1647,1647,Morrison / Grand River Hospital - Freeport Campus,,  43.426025, -80.413402,,,0,,1,
1648,1648,Morrison / Grand River Blvd.,,  43.427849, -80.414460,,,0,,2,
1649,1649,Morrison / Path To Morrison Park,,  43.429984, -80.416379,,,0,,1,
1650,1650,Morrison / Grand River Blvd.,,  43.432091, -80.414604,,,0,,1,
1651,1651,Quinte / Morrison,,  43.433599, -80.415417,,,0,,2,
1652,1652,Morrison / Quinte,,  43.431163, -80.416269,,,0,,1,
1653,1653,Morrison / Path To Morrison Park,,  43.429840, -80.416368,,,0,,1,
1654,1654,Highland / Eastforest,,  43.429492, -80.531882,,,0,,1,
1655,1655,Grand River Hospital - Freeport Campus,,  43.425691, -80.410937,,,0,,1,
1656,1656,Grand River Blvd. / River,,  43.426912, -80.419144,,,0,,1,
1657,1657,Morgan / River,,  43.427675, -80.420972,,,0,,1,
1658,1658,Morgan / Greendale,,  43.427334, -80.424744,,,0,,2,
1659,1659,Morgan / Southill,,  43.428222, -80.427601,,,0,,2,
1660,1660,Morgan / Fairway,,  43.429697, -80.430825,,,0,,2,
1662,1662,Old Country / Country Hill,,  43.413866, -80.472964,,,0,,1,
1663,1663,Old Country / Country Hill,,  43.413788, -80.473181,,,0,,1,
1664,1664,River / Old Chicopee,,  43.439118, -80.433072,,,0,,1,
1665,1665,River / Rennie,,  43.443109, -80.438991,,,0,,2,
1666,1666,Strasburg / Forest Glen Plaza,,  43.413969, -80.477568,,,0,,1,
1669,1669,Lennox Lewis / Activa Sportsplex,,  43.422913, -80.468676,,,0,,2,
1670,1670,Lennox Lewis / The Family Centre,,  43.424740, -80.470877,,,0,,2,
1671,1671,Ottawa / Mcgee,,  43.453799, -80.435311,,,0,,1,
1672,1672,Sunrise Centre Station,,  43.415376, -80.517044,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_SRC,1,
1675,1675,Sunrise Centre Station,,  43.415249, -80.517083,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_SRC,1,
1676,1676,International / Wake Robin,,  43.413517, -80.517444,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_SRC,1,
1678,1678,Victoria / Bingemans Centre Dr.,,  43.471591, -80.442214,,,0,,1,
1680,1680,Natchez / Rothsay,,  43.468143, -80.448749,,,0,,2,
1681,1681,Natchez / Matthew,,  43.465638, -80.446472,,,0,,2,
1682,1682,Halifax / Natchez,,  43.463527, -80.445564,,,0,,1,
1683,1683,Halifax / Confederation,,  43.461780, -80.445667,,,0,,1,
1684,1684,Confederation / Lorraine,,  43.460234, -80.442417,,,0,,1,
1685,1685,Blair / Old Mill,,  43.384005, -80.385832,,,0,,2,
1686,1686,Blair / Old Mill,,  43.384273, -80.386039,,,0,,2,
1687,1687,Blair / Langdon,,  43.383472, -80.379393,,,0,,2,
1688,1688,Blair / Langdon,,  43.383304, -80.378803,,,0,,2,
1689,1689,Ottawa / Heritage,,  43.454891, -80.433667,,,0,,2,
1690,1690,Ottawa / Mcgee,,  43.453987, -80.435504,,,0,,1,
1691,1691,Trillium / Strasburg,,  43.401277, -80.467858,,,0,,2,
1692,1692,Victoria / Natchez,,  43.468852, -80.450106,,,0,,1,
1693,1693,River / Rennie,,  43.442929, -80.439116,,,0,,2,
1694,1694,River / Old Chicopee,,  43.438956, -80.433209,,,0,,1,
1695,1695,Westmount / Path To Williamsburg,,  43.415690, -80.500690,,,0,,2,
1696,1696,Westmount / Path To Williamsburg,,  43.415673, -80.500961,,,0,,2,
1697,1697,Wilson / Fairway,,  43.420553, -80.442745,,,0,,1,
1698,1698,Wilson / Webster,,  43.416229, -80.442389,,,0,,1,
1699,1699,805 Wilson Ave.,,  43.413456, -80.442489,,,0,,1,
1700,1700,915 Wilson Ave.,,  43.411158, -80.442053,,,0,,1,
1701,1701,Wabanaki / Kevco,,  43.409196, -80.442244,,,0,,2,
1703,1703,Manitou / Wabanaki,,  43.407481, -80.448850,,,0,,1,
1704,1704,421 Manitou Dr.,,  43.404084, -80.448367,,,0,,1,
1705,1705,Manitou / Cayuga,,  43.400950, -80.447690,,,0,,1,
1706,1706,Doon Village / Millwood,,  43.398035, -80.446829,,,0,,1,
1710,1710,Bechtel / Anvil,,  43.389975, -80.444889,,,0,,1,
1711,1711,Bechtel / Wheatfield,,  43.389718, -80.449374,,,0,,1,
1714,1714,Pioneer / Doon Village,,  43.395271, -80.445162,,,0,,1,
1715,1715,365 Pioneer Dr.,,  43.393930, -80.441630,,,0,,1,
1716,1716,Highland / Fischer-Hallman,,  43.431622, -80.526104,,,0,,1,
1717,1717,Pioneer / Pioneer Park Plaza,,  43.394259, -80.433367,,,0,,1,
1718,1718,Pioneer / Homer Watson,,  43.395601, -80.431514,,,0,,1,
1719,1719,Green Valley / Pioneer,,  43.396097, -80.429917,,,0,,1,
1720,1720,Green Valley / Arrowhead,,  43.395146, -80.426999,,,0,,1,
1721,1721,Green Valley / Mill Park,,  43.395888, -80.425893,,,0,,1,
1722,1722,Old Mill / Mill Park,,  43.394289, -80.417857,,,0,,1,
1723,1723,Old Mill / Pinnacle,,  43.393371, -80.414298,,,0,,2,
1724,1724,Pinnacle / Amherst,,  43.392182, -80.414309,,,0,,2,
1725,1725,Pinnacle / Doon Valley,,  43.389864, -80.415381,,,0,,2,
1726,1726,Doon Valley / Pinnacle,,  43.390010, -80.413746,,,0,,2,
1727,1727,Doon Valley / Conestoga College Blvd.,,  43.390810, -80.410186,,,0,,1,
1728,1728,Conestoga College Blvd. / Homer Watson,,  43.388366, -80.411447,,,0,,2,
1731,1731,Conestoga College Doon Campus - Recreation Centre,,  43.389629, -80.408074,,,0,,1,
1732,1732,Conestoga College Doon Campus - Door 3,,  43.390289, -80.403511,,,0,place_CCD,1,
1734,1734,Doon Valley / Orchard Mill,,  43.391204, -80.409812,,,0,,1,
1735,1735,Doon Valley / Pinnacle,,  43.390215, -80.413489,,,0,,2,
1736,1736,Pinnacle / Doon Valley,,  43.390026, -80.415305,,,0,,2,
1737,1737,Pinnacle / Amherst,,  43.391401, -80.414749,,,0,,2,
1738,1738,Pinnacle / Old Mill,,  43.393325, -80.414138,,,0,,1,
1739,1739,Old Mill / Roos,,  43.394215, -80.417512,,,0,,2,
1740,1740,Green Valley / Mill Park,,  43.395970, -80.426078,,,0,,1,
1741,1741,Green Valley / Arrowhead,,  43.395539, -80.428304,,,0,,1,
1742,1742,Green Valley / Pioneer,,  43.396105, -80.429756,,,0,,1,
1743,1743,Pioneer / Homer Watson,,  43.395646, -80.431637,,,0,,1,
1744,1744,Pioneer / Pioneer Park Plaza,,  43.394279, -80.433663,,,0,,1,
1745,1745,Pioneer / Bechtel,,  43.393529, -80.436893,,,0,,1,
1746,1746,Pioneer / Bechtel,,  43.393656, -80.436990,,,0,,1,
1747,1747,365 Pioneer Dr.,,  43.394120, -80.441715,,,0,,1,
1748,1748,Pioneer / Doon Village,,  43.395318, -80.445544,,,0,,1,
1751,1751,Bechtel / Sabrina,,  43.389129, -80.448539,,,0,,1,
1752,1752,Bechtel / Anvil,,  43.389991, -80.444383,,,0,,1,
1755,1755,Doon Village / Farrier,,  43.398286, -80.446703,,,0,,1,
1756,1756,Manitou / Homer Watson,,  43.399639, -80.447024,,,0,,1,
1757,1757,421 Manitou Dr.,,  43.404124, -80.448098,,,0,,1,
1758,1758,Manitou / Sasaga,,  43.406948, -80.448538,,,0,,1,
1759,1759,650 Wabanaki Dr.,,  43.408779, -80.443458,,,0,,2,
1760,1760,Wabanaki / Wilson,,  43.409263, -80.441280,,,0,,2,
1761,1761,915 Wilson Ave.,,  43.410886, -80.441722,,,0,,2,
1762,1762,808 Wilson Ave.,,  43.413464, -80.442316,,,0,,1,
1763,1763,Wilson / Goodrich,,  43.415400, -80.442273,,,0,,1,
1764,1764,Wilson / Fairway,,  43.420786, -80.442557,,,0,,1,
1773,1773,Strasburg / Old Country,,  43.410869, -80.476219,,,0,,1,
1774,1774,Strasburg / Bleams,,  43.407398, -80.475150,,,0,,1,
1776,1776,Strasburg / Shoemaker,,  43.405621, -80.474412,,,0,,1,
1777,1777,Mcintyre / Strasburg,,  43.404468, -80.474397,,,0,,1,
1778,1778,Mcintyre / Mcbrine,,  43.402996, -80.477349,,,0,,2,
1779,1779,222 Mcintyre Dr.,,  43.402874, -80.480326,,,0,,2,
1780,1780,Mcintyre / Trillium,,  43.403454, -80.485039,,,0,,2,
1781,1781,Trillium / Washburn,,  43.401052, -80.485479,,,0,,2,
1782,1782,Trillium / Huron Natural Area,,  43.398938, -80.482113,,,0,,1,
1783,1783,680 Trillium Dr.,,  43.398935, -80.477371,,,0,,2,
1784,1784,Trillium / Mcbrine,,  43.399792, -80.473808,,,0,,2,
1785,1785,Trillium / Strasburg,,  43.400974, -80.468499,,,0,,2,
1786,1786,Trillium / Shoemaker,,  43.401602, -80.466172,,,0,,1,
1787,1787,Trillium / Adam Ferrie,,  43.402246, -80.463326,,,0,,1,
1788,1788,Trillium / Steckle,,  43.402693, -80.460642,,,0,,1,
1792,1792,Trillium / Steckle,,  43.402212, -80.459795,,,0,,2,
1793,1793,Trillium / Adam Ferrie,,  43.402548, -80.462397,,,0,,2,
1794,1794,Trillium / Shoemaker,,  43.401720, -80.466245,,,0,,2,
1804,1804,Strasburg / Mcintyre,,  43.404175, -80.473436,,,0,,1,
1805,1805,Strasburg / Trillium,,  43.401749, -80.468579,,,0,,1,
1806,1806,Strasburg / Battler,,  43.398637, -80.467544,,,0,,1,
1807,1807,Strasburg / Huron Heights Secondary School,,  43.394623, -80.467950,,,0,place_HHS,1,
1808,1808,Strasburg / Huron,,  43.392592, -80.466782,,,0,,1,
1809,1809,Battler / Old Huron,,  43.395961, -80.461443,,,0,,1,
1810,1810,Old Huron / Maxwell,,  43.397206, -80.457937,,,0,,2,
1811,1811,Biehn / Carlyle,,  43.396014, -80.455503,,,0,,2,
1812,1812,Biehn / Maxwell,,  43.394394, -80.455555,,,0,,2,
1820,1820,Black Walnut / Biehn,,  43.393131, -80.455158,,,0,,1,
1821,1821,Black Walnut / Black Walnut Pl.,,  43.392519, -80.453361,,,0,,1,
1822,1822,Black Walnut / Pioneer,,  43.391354, -80.450680,,,0,,1,
1823,1823,Bechtel / Doon Village,,  43.391950, -80.439932,,,0,,1,
1824,1824,Pioneer / Pioneer Park Plaza,,  43.393894, -80.434234,,,0,,1,
1826,1826,100 Old Carriage Dr.,,  43.391303, -80.431098,,,0,,1,
1827,1827,Old Carriage / Homer Watson,,  43.390945, -80.427854,,,0,,1,
1828,1828,Old Carriage / Homer Watson,,  43.391018, -80.428051,,,0,,1,
1829,1829,100 Old Carriage Dr.,,  43.391493, -80.431281,,,0,,1,
1830,1830,Old Carriage / Pioneer Park Plaza,,  43.393691, -80.433310,,,0,,1,
1831,1831,Bechtel / Doon Village,,  43.391827, -80.440427,,,0,,1,
1832,1832,Black Walnut / Pioneer,,  43.391510, -80.451185,,,0,,1,
1833,1833,Black Walnut / Carlyle,,  43.392791, -80.453581,,,0,,1,
1834,1834,Black Walnut / Biehn,,  43.393249, -80.455269,,,0,,1,
1835,1835,Biehn / Carlyle,,  43.395473, -80.455372,,,0,,1,
1836,1836,Biehn / Old Huron,,  43.397159, -80.455629,,,0,,1,
1837,1837,Old Huron / Maxwell,,  43.397260, -80.458134,,,0,,1,
1838,1838,Old Huron / Battler,,  43.395921, -80.460579,,,0,,2,
1839,1839,Huron / Strasburg,,  43.392641, -80.465720,,,0,,1,
1840,1840,Strasburg / Huron Heights Secondary School,,  43.394875, -80.467849,,,0,place_HHS,1,
1841,1841,Strasburg / Battler,,  43.398699, -80.467297,,,0,,2,
1842,1842,Strasburg / Trillium,,  43.400944, -80.467870,,,0,,2,
1844,1844,Strasburg / Mcintyre,,  43.404554, -80.473618,,,0,,1,
1845,1845,Strasburg / Shoemaker,,  43.405981, -80.474384,,,0,,1,
1846,1846,Bleams / Century Hill,,  43.408893, -80.465614,,,0,,1,
1847,1847,Bleams / Homer Watson,,  43.410343, -80.459895,,,0,,2,
1848,1848,Bleams / Otonabee,,  43.412208, -80.452406,,,0,,2,
1849,1849,Bleams / Manitou,,  43.412539, -80.450106,,,0,,1,
1850,1850,Manitou / Webster,,  43.416368, -80.450652,,,0,,1,
1851,1851,Fairway / Manitou,,  43.419480, -80.451735,,,0,,1,
1852,1852,589 Fairway Rd. S.,,  43.419979, -80.448729,,,0,,2,
1853,1853,Fairway / Wilson,,  43.420522, -80.445623,,,0,,2,
1854,1854,Fairway / Wilson,,  43.420867, -80.444335,,,0,,2,
1855,1855,500 Fairway Rd. S.,,  43.420377, -80.447354,,,0,,1,
1856,1856,Fairway / Manitou,,  43.419677, -80.451486,,,0,,1,
1857,1857,Manitou / Courtland,,  43.418271, -80.453080,,,0,,1,
1858,1858,Manitou / Cress,,  43.416178, -80.450664,,,0,,1,
1859,1859,Homer Watson / Doon Village,,  43.399217, -80.445358,,,0,,1,
1860,1860,Manitou / Bleams,,  43.413065, -80.449510,,,0,,1,
1861,1861,Bleams / Otonabee,,  43.412290, -80.452640,,,0,,1,
1862,1862,Bleams / Homer Watson,,  43.410478, -80.459919,,,0,,2,
1863,1863,Bleams / Century Hill,,  43.408781, -80.466702,,,0,,1,
1864,1864,Strasburg / Bleams,,  43.407640, -80.475024,,,0,,1,
1865,1865,Strasburg / Old Country,,  43.411049, -80.476069,,,0,,1,
1866,1866,163 Thaler Ave.,,  43.434146, -80.431117,,,0,,1,
1867,1867,Homer Watson / Doon South,,  43.389686, -80.421980,,,0,,1,
1868,1868,Homer Watson / Doon South,,  43.389776, -80.421403,,,0,,1,
1870,1870,Weber / Kinzie,,  43.432476, -80.439312,,,0,,1,
1871,1871,Weber / Fergus,,  43.433670, -80.442192,,,0,,1,
1872,1872,Weber / Arlington,,  43.433645, -80.444564,,,0,,1,
1873,1873,Weber / Franklin,,  43.434506, -80.447510,,,0,,1,
1874,1874,Weber / Euler,,  43.435603, -80.450984,,,0,,1,
1875,1875,Weber / Wilfred,,  43.436279, -80.453054,,,0,,1,
1876,1876,Weber / Ross,,  43.437125, -80.454739,,,0,,1,
1878,1878,King / Montgomery,,  43.437502, -80.460247,,,0,,1,
1879,1879,Kitchener City Hall Station,,  43.452332, -80.491737,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1880,1880,King / Rockway Centre,,  43.439836, -80.466293,,,0,,1,
1881,1881,King / Sydney,,  43.441157, -80.469717,,,0,,1,
1882,1882,King / Ottawa,,  43.442123, -80.472069,,,0,,1,
1883,1883,King / Borden,,  43.442777, -80.473497,,,0,,1,
1884,1884,King / Stirling,,  43.444179, -80.476735,,,0,,1,
1885,1885,King / Pandora,,  43.445188, -80.478765,,,0,,1,
1886,1886,King / Cameron,,  43.446079, -80.480636,,,0,,1,
1887,1887,King / Kitchener Market,,  43.447344, -80.483579,,,0,,1,
1888,1888,Frederick Station (King / Frederick),,  43.449135, -80.487370,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1889,1889,King / Queen,,  43.449708, -80.488700,,,0,,1,
1890,1890,King / Ontario,,  43.450437, -80.490610,,,0,,1,
1891,1891,King / College,,  43.451504, -80.493728,,,0,,1,
1892,1892,King / Francis,,  43.452289, -80.496119,,,0,,1,
1893,1893,Central Station,,  43.452855, -80.497931,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1894,1894,Duke / Victoria,,  43.453851, -80.495509,,,0,,1,
1895,1895,Duke / Francis,,  43.453296, -80.495375,,,0,,1,
1896,1896,King / Wellington,,  43.454544, -80.503257,,,0,,1,
1897,1897,King / Agnes,,  43.455072, -80.504801,,,0,,1,
1898,1898,King / Kitchener-Waterloo Collegiate,,  43.455989, -80.507723,,,0,,1,
1899,1899,Kitchener City Hall Station,,  43.452119, -80.491656,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1900,1900,Grand River Hospital Station,,  43.457081, -80.511110,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1901,1901,Central Station,,  43.452610, -80.497623,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1902,1902,King / Union,,  43.458468, -80.515351,,,0,,1,
1903,1903,Victoria / Margaret,,  43.456228, -80.489186,,,0,,1,
1904,1904,Allen Station,,  43.460277, -80.518880,,,0,,1,
1905,1905,Vanier / Shelley,,  43.424372, -80.459509,,,0,,2,
1906,1906,Shelley / Courtland,,  43.421693, -80.459357,,,0,,2,
1907,1907,Waterloo Public Square Station,,  43.464678, -80.522063,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1909,1909,King / Bridgeport Rd.,,  43.467892, -80.523002,,,0,,1,
1910,1910,King / Elgin,,  43.470100, -80.523579,,,0,,1,
1911,1911,King / James,,  43.472470, -80.524054,,,0,,1,
1912,1912,Victoria / Margaret,,  43.456550, -80.488844,,,0,,1,
1913,1913,King / University Ave.,,  43.476039, -80.524793,,,0,place_KUN,1,
1914,1914,King / Hickory,,  43.477724, -80.525163,,,0,place_KUN,1,
1915,1915,King / Columbia,,  43.481798, -80.526009,,,0,,1,
1916,1916,King / Weber,,  43.484988, -80.526677,,,0,,1,
1917,1917,King / Blue Springs,,  43.487476, -80.527263,,,0,,1,
1918,1918,King / Manulife,,  43.491207, -80.528026,,,0,,1,
1919,1919,King / Highway 85,,  43.494394, -80.528656,,,0,,1,
1920,1920,Northfield / Wissler,,  43.505207, -80.525554,,,0,,1,
1921,1921,Victoria / Kitchener Rail Station,,  43.454957, -80.493641,,,0,,1,
1922,1922,Park / Union,,  43.456616, -80.515865,,,0,,2,
1923,1923,Victoria / Lancaster,,  43.458590, -80.482151,,,0,,1,
1924,1924,Victoria / Lancaster,,  43.458805, -80.482176,,,0,,1,
1925,1925,Bridge / Eastbridge,,  43.503574, -80.509199,,,0,,1,
1926,1926,Eastbridge / Cabot,,  43.504478, -80.505342,,,0,,2,
1927,1927,Eastbridge / Bonavista,,  43.506124, -80.501931,,,0,,2,
1928,1928,Eastbridge / Bluenose Park,,  43.508594, -80.500488,,,0,,2,
1929,1929,Eastbridge / New Bedford,,  43.510620, -80.500484,,,0,,2,
1930,1930,Victoria / Kitchener Rail Station,,  43.454622, -80.494106,,,0,,1,
1931,1931,University Ave. / Lexington,,  43.504291, -80.496639,,,0,,1,
1932,1932,Lackner / Keewatin,,  43.464899, -80.436915,,,0,,1,
1933,1933,Lackner / Keewatin,,  43.464871, -80.436652,,,0,,1,
1934,1934,King / Union,,  43.458793, -80.516305,,,0,,1,
1935,1935,Victoria / Frederick,,  43.466295, -80.457952,,,0,,1,
1936,1936,Victoria / River,,  43.464277, -80.464003,,,0,,1,
1937,1937,Victoria / River,,  43.464405, -80.464389,,,0,,1,
1938,1938,Grand / Cedar,,  43.352914, -80.317390,,,0,,1,
1939,1939,Ottawa / Weber,,  43.444239, -80.466672,,,0,,1,
1940,1940,Ottawa / Franklin,,  43.448606, -80.451334,,,0,,1,
1943,1943,Lancaster / Bridge,,  43.481833, -80.483029,,,0,,1,
1944,1944,Lancaster / General,,  43.479277, -80.484531,,,0,,1,
1945,1945,Lancaster / Lang,,  43.478062, -80.484505,,,0,,2,
1946,1946,Bridgeport Rd. / Lancaster,,  43.476507, -80.485124,,,0,,1,
1947,1947,Bridgeport Rd. / Mackie,,  43.475544, -80.487333,,,0,,1,
1948,1948,Bridgeport Rd. / Lang,,  43.474945, -80.490280,,,0,,1,
1949,1949,Bridgeport Rd. / Goldbeck,,  43.472560, -80.498720,,,0,,1,
1950,1950,Bridgeport Rd. / Bluevale,,  43.472508, -80.501156,,,0,,1,
