shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10040,43.419365,-80.530855,530008
10040,43.419199,-80.532731,530009
10040,43.419114,-80.533123,530010
10040,43.418838,-80.533886,530011
10040,43.418485,-80.534893,530012
10040,43.418405,-80.535351,530013
10040,43.418405,-80.535351,540001
10040,43.418386,-80.535462,540002
10040,43.418367,-80.536048,540003
10040,43.418417,-80.536542,540004
10040,43.418472,-80.536786,540005
10040,43.418625,-80.537251,540006
10040,43.418966,-80.537990,540007
10040,43.419359,-80.538817,540008
10040,43.419120,-80.539029,540009
10040,43.419120,-80.539029,550001
10040,43.418525,-80.539554,550002
10040,43.418048,-80.539991,550003
10040,43.417692,-80.540290,550004
10040,43.417394,-80.540564,550005
10040,43.417021,-80.540899,550006
10040,43.416851,-80.541029,550007
10040,43.416851,-80.541029,560001
10040,43.416790,-80.541075,560002
10040,43.416598,-80.541172,560003
10040,43.416298,-80.541221,560004
10040,43.416292,-80.541669,560005
10040,43.416375,-80.542725,560006
10040,43.416400,-80.543026,560007
10040,43.416400,-80.543026,570001
10040,43.416501,-80.544273,570002
10040,43.416548,-80.544889,570003
10040,43.416502,-80.545239,570004
10040,43.416282,-80.545788,570005
10040,43.415900,-80.546729,570006
10040,43.415649,-80.547469,570007
10040,43.415649,-80.547469,580001
10040,43.415630,-80.547524,580002
10040,43.415591,-80.547680,580003
10040,43.415433,-80.548519,580004
10040,43.415400,-80.548954,580005
10040,43.415427,-80.549311,580006
10040,43.415461,-80.549514,580007
10040,43.415492,-80.549872,580008
10040,43.415467,-80.550162,580009
10040,43.415423,-80.550442,580010
10040,43.415378,-80.550598,580011
10040,43.415378,-80.550598,590001
10040,43.415341,-80.550731,590002
10040,43.414905,-80.552112,590003
10040,43.414788,-80.552452,590004
10040,43.414761,-80.552606,590005
10040,43.414794,-80.552616,590006
10040,43.414843,-80.552653,590007
10040,43.414875,-80.552694,590008
10040,43.414907,-80.552776,590009
10040,43.414914,-80.552851,590010
10040,43.415370,-80.552858,590011
10040,43.415913,-80.552846,590012
10040,43.417954,-80.552794,590013
10040,43.418390,-80.552787,590014
10040,43.418390,-80.552787,600001
10040,43.421462,-80.552739,600002
10040,43.421905,-80.552738,600003
10040,43.422828,-80.552715,600004
10040,43.422836,-80.552641,600005
10040,43.422850,-80.552583,600006
10040,43.422886,-80.552521,600007
10040,43.422919,-80.552485,600008
10040,43.422954,-80.552461,600009
10040,43.423000,-80.552446,600010
10040,43.423039,-80.552444,600011
10040,43.423085,-80.552459,600012
10040,43.423117,-80.552476,600013
10040,43.423154,-80.552515,600014
10040,43.423188,-80.552572,600015
10040,43.423211,-80.552650,600016
10040,43.423217,-80.552713,600017
10040,43.423377,-80.552712,600018
10040,43.423474,-80.552728,600019
10040,43.423484,-80.552729,600020
10040,43.423484,-80.552729,610001
10040,43.423587,-80.552735,610002
10040,43.425822,-80.552642,610003
10040,43.425822,-80.552642,620001
10040,43.425850,-80.552641,620002
10040,43.426291,-80.552613,620003
10040,43.426750,-80.552633,620004
10040,43.427306,-80.552670,620005
10040,43.428515,-80.552984,620006
10040,43.428621,-80.553005,620007
10040,43.428630,-80.552950,620008
10040,43.428651,-80.552898,620009
10040,43.428674,-80.552854,620010
10040,43.428717,-80.552814,620011
10040,43.428769,-80.552790,620012
10040,43.428819,-80.552789,620013
10040,43.428867,-80.552805,620014
10040,43.428919,-80.552852,620015
10040,43.428958,-80.552923,620016
10040,43.428978,-80.553005,620017
10040,43.428977,-80.553086,620018
10040,43.429080,-80.553119,620019
10040,43.429359,-80.553250,620020
10040,43.429387,-80.553265,620021
10040,43.429387,-80.553265,630001
10040,43.429722,-80.553438,630002
10040,43.430149,-80.553668,630003
10040,43.430730,-80.554046,630004
10040,43.431321,-80.554497,630005
10040,43.432102,-80.555170,630006
10040,43.432489,-80.555514,630007
10040,43.432866,-80.555845,630008
10040,43.434424,-80.557284,630009
10040,43.434807,-80.557666,630010
10040,43.435222,-80.558093,630011
10040,43.435233,-80.558071,630012
10040,43.435257,-80.558038,630013
10040,43.435284,-80.558012,630014
10040,43.435314,-80.557992,630015
10040,43.435346,-80.557980,630016
10040,43.435380,-80.557977,630017
10040,43.435413,-80.557980,630018
10040,43.435446,-80.557991,630019
10040,43.435476,-80.558010,630020
10040,43.435503,-80.558036,630021
10040,43.435527,-80.558069,630022
10040,43.435546,-80.558106,630023
10040,43.435561,-80.558147,630024
10040,43.435570,-80.558191,630025
10040,43.435573,-80.558237,630026
10040,43.435570,-80.558283,630027
10040,43.435561,-80.558327,630028
10040,43.435547,-80.558369,630029
10040,43.435523,-80.558415,630030
10040,43.435505,-80.558439,630031
10040,43.435478,-80.558465,630032
10040,43.435447,-80.558485,630033
10040,43.435415,-80.558498,630034
10040,43.435382,-80.558502,630035
10040,43.435348,-80.558498,630036
10040,43.435316,-80.558486,630037
10040,43.435286,-80.558467,630038
10040,43.435257,-80.558440,630039
10040,43.434979,-80.558940,630040
10040,43.434658,-80.559516,630041
10040,43.434677,-80.559542,630042
10040,43.434689,-80.559566,630043
10040,43.434698,-80.559593,630044
10040,43.434704,-80.559621,630045
10040,43.434706,-80.559649,630046
10040,43.434704,-80.559679,630047
10040,43.434699,-80.559708,630048
10040,43.434690,-80.559735,630049
10040,43.434681,-80.559753,630050
10040,43.434688,-80.559763,630051
10040,43.434987,-80.560079,630052
10040,43.434810,-80.560391,630053
10040,43.434792,-80.560466,630054
10040,43.434821,-80.560533,630055
10040,43.434865,-80.560573,630056
10040,43.435605,-80.561354,630057
10040,43.435821,-80.560961,630058
10040,43.435221,-80.560327,630059
10041,43.451371,-80.444649,10001
10041,43.452059,-80.445093,10002
10041,43.453328,-80.445922,10003
10041,43.453328,-80.445922,20001
10041,43.453935,-80.446318,20002
10041,43.454600,-80.446738,20003
10041,43.455030,-80.447022,20004
10041,43.455030,-80.447022,30001
10041,43.455136,-80.447092,30002
10041,43.456215,-80.447798,30003
10041,43.456575,-80.448101,30004
10041,43.456888,-80.448491,30005
10041,43.457144,-80.448955,30006
10041,43.457240,-80.449204,30007
10041,43.457389,-80.449738,30008
10041,43.457389,-80.449738,40001
10041,43.457478,-80.450056,40002
10041,43.457661,-80.450751,40003
10041,43.458373,-80.453505,40004
10041,43.458672,-80.454672,40005
10041,43.458722,-80.454896,40006
10041,43.458722,-80.454896,50001
10041,43.458794,-80.455229,50002
10041,43.458834,-80.455678,50003
10041,43.458785,-80.457395,50004
10041,43.458649,-80.457400,50005
10041,43.458509,-80.457485,50006
10041,43.458445,-80.457607,50007
10041,43.458333,-80.457973,50008
10041,43.458246,-80.458256,50009
10041,43.458246,-80.458256,60001
10041,43.457864,-80.459503,60002
10041,43.457556,-80.460489,60003
10041,43.457416,-80.460876,60004
10041,43.457416,-80.460876,70001
10041,43.457400,-80.460919,70002
10041,43.457236,-80.461223,70003
10041,43.457015,-80.461532,70004
10041,43.456757,-80.461779,70005
10041,43.456616,-80.461877,70006
10041,43.456356,-80.462125,70007
10041,43.456214,-80.462309,70008
10041,43.456002,-80.462683,70009
10041,43.455869,-80.463035,70010
10041,43.455576,-80.463871,70011
10041,43.455576,-80.463871,80001
10041,43.455113,-80.465188,80002
10041,43.454744,-80.466253,80003
10041,43.454526,-80.466906,80004
10041,43.454250,-80.467685,80005
10041,43.454250,-80.467685,90001
10041,43.454226,-80.467751,90002
10041,43.454053,-80.468302,90003
10041,43.453731,-80.469219,90004
10041,43.453339,-80.470378,90005
10041,43.452909,-80.471682,90006
10041,43.452626,-80.472520,90007
10041,43.452626,-80.472520,100001
10041,43.452558,-80.472722,100002
10041,43.452189,-80.473781,100003
10041,43.451873,-80.474718,100004
10041,43.451873,-80.474718,110001
10041,43.451828,-80.474853,110002
10041,43.451562,-80.475636,110003
10041,43.451434,-80.475975,110004
10041,43.451057,-80.477104,110005
10041,43.450999,-80.477271,110006
10041,43.450999,-80.477271,120001
10041,43.450665,-80.478213,120002
10041,43.450280,-80.479336,120003
10041,43.450107,-80.479847,120004
10041,43.449785,-80.480758,120005
10041,43.449785,-80.480758,130001
10041,43.449538,-80.481458,130002
10041,43.449303,-80.481659,130003
10041,43.450518,-80.484332,130004
10041,43.450518,-80.484332,140001
10041,43.450595,-80.484499,140002
10041,43.451349,-80.486113,140003
10041,43.450317,-80.486946,140004
10041,43.449692,-80.487348,140005
10041,43.449376,-80.487543,140006
10041,43.449376,-80.487543,150001
10041,43.449176,-80.487665,150002
10041,43.448773,-80.487943,150003
10041,43.448632,-80.488049,150004
10041,43.448490,-80.488201,150005
10041,43.448490,-80.488201,160001
10041,43.448357,-80.488342,160002
10041,43.447706,-80.489045,160003
10041,43.447419,-80.489323,160004
10041,43.447419,-80.489323,170001
10041,43.447286,-80.489452,170002
10041,43.447031,-80.489712,170003
10041,43.446748,-80.490018,170004
10041,43.446284,-80.490498,170005
10041,43.445893,-80.490906,170006
10041,43.445893,-80.490906,180001
10041,43.445791,-80.491013,180002
10041,43.445623,-80.491205,180003
10041,43.445362,-80.491519,180004
10041,43.445762,-80.492215,180005
10041,43.446142,-80.492930,180006
10041,43.445815,-80.493258,180007
10041,43.445815,-80.493258,190001
10041,43.445804,-80.493269,190002
10041,43.445547,-80.493542,190003
10041,43.445255,-80.493832,190004
10041,43.444951,-80.494150,190005
10041,43.444676,-80.494429,190006
10041,43.444676,-80.494429,200001
10041,43.444352,-80.494758,200002
10041,43.444260,-80.494847,200003
10041,43.443170,-80.495959,200004
10041,43.442435,-80.496700,200005
10041,43.442435,-80.496700,210001
10041,43.442356,-80.496781,210002
10041,43.442118,-80.497030,210003
10041,43.441741,-80.497403,210004
10041,43.441133,-80.498033,210005
10041,43.441021,-80.498131,210006
10041,43.440813,-80.498297,210007
10041,43.440350,-80.498774,210008
10041,43.440350,-80.498774,220001
10041,43.440217,-80.498911,220002
10041,43.439428,-80.499701,220003
10041,43.439168,-80.499966,220004
10041,43.439168,-80.499966,230001
10041,43.438753,-80.500388,230002
10041,43.438634,-80.500782,230003
10041,43.438590,-80.501164,230004
10041,43.438459,-80.501636,230005
10041,43.438459,-80.501636,240001
10041,43.438449,-80.501672,240002
10041,43.438363,-80.501873,240003
10041,43.438085,-80.502317,240004
10041,43.437769,-80.502649,240005
10041,43.437359,-80.502918,240006
10041,43.437214,-80.502970,240007
10041,43.436835,-80.503192,240008
10041,43.436629,-80.503491,240009
10041,43.436629,-80.503491,250001
10041,43.436550,-80.503608,250002
10041,43.436239,-80.504079,250003
10041,43.435838,-80.504812,250004
10041,43.435228,-80.505918,250005
10041,43.435228,-80.505918,260001
10041,43.434471,-80.507291,260002
10041,43.434186,-80.508017,260003
10041,43.434111,-80.508233,260004
10041,43.434111,-80.508233,270001
10041,43.434047,-80.508412,270002
10041,43.433448,-80.510096,270003
10041,43.433194,-80.510806,270004
10041,43.433194,-80.510806,280001
10041,43.432093,-80.513889,280002
10041,43.432093,-80.513889,290001
10041,43.431879,-80.514488,290002
10041,43.431425,-80.515745,290003
10041,43.431055,-80.516789,290004
10041,43.430818,-80.517283,290005
10041,43.430579,-80.517595,290006
10041,43.430515,-80.517698,290007
10041,43.430515,-80.517698,300001
10041,43.430343,-80.517976,300002
10041,43.429800,-80.519520,300003
10041,43.429641,-80.520028,300004
10041,43.429604,-80.520197,300005
10041,43.429604,-80.520197,310001
10041,43.429405,-80.521111,310002
10041,43.429285,-80.521693,310003
10041,43.429099,-80.522581,310004
10041,43.428732,-80.523599,310005
10041,43.428472,-80.524283,310006
10041,43.428472,-80.524283,320001
10041,43.427902,-80.525783,320002
10041,43.427634,-80.526490,320003
10041,43.427634,-80.526490,330001
10041,43.427540,-80.526739,330002
10041,43.427111,-80.527831,330003
10041,43.426675,-80.527507,330004
10041,43.426675,-80.527507,340001
10041,43.426157,-80.527123,340002
10041,43.425992,-80.526960,340003
10041,43.425749,-80.526502,340004
10041,43.425685,-80.526423,340005
10041,43.425685,-80.526423,350001
10041,43.425610,-80.526327,350002
10041,43.425367,-80.526138,350003
10041,43.424709,-80.525703,350004
10041,43.424381,-80.525479,350005
10041,43.424075,-80.525286,350006
10041,43.423777,-80.524970,350007
10041,43.423777,-80.524970,360001
10041,43.423527,-80.524705,360002
10041,43.423112,-80.524244,360003
10041,43.422943,-80.524014,360004
10041,43.422807,-80.523747,360005
10041,43.422706,-80.523452,360006
10041,43.422644,-80.523138,360007
10041,43.422644,-80.522706,360008
10041,43.422644,-80.522706,370001
10041,43.422644,-80.521945,370002
10041,43.422580,-80.521532,370003
10041,43.422499,-80.521369,370004
10041,43.422182,-80.520959,370005
10041,43.421923,-80.521410,370006
10041,43.421799,-80.521787,370007
10041,43.421600,-80.522353,370008
10041,43.421600,-80.522353,380001
10041,43.421443,-80.522803,380002
10041,43.421095,-80.523781,380003
10041,43.420740,-80.524791,380004
10041,43.420525,-80.525381,380005
10041,43.420525,-80.525381,390001
10041,43.420009,-80.526802,390002
10041,43.419759,-80.527518,390003
10041,43.419546,-80.528117,390004
10041,43.419483,-80.528467,390005
10041,43.419494,-80.528710,390006
10041,43.419494,-80.528710,400001
10041,43.419505,-80.528945,400002
10041,43.419653,-80.529339,400003
10041,43.419857,-80.529697,400004
10041,43.419688,-80.529907,400005
10041,43.419550,-80.530155,400006
10041,43.419445,-80.530433,400007
10041,43.419365,-80.530855,400008
10041,43.419199,-80.532731,400009
10041,43.419114,-80.533123,400010
10041,43.418838,-80.533886,400011
10041,43.418485,-80.534893,400012
10041,43.418405,-80.535351,400013
10041,43.418405,-80.535351,410001
10041,43.418386,-80.535462,410002
10041,43.418367,-80.536048,410003
10041,43.418417,-80.536542,410004
10041,43.418472,-80.536786,410005
10041,43.418625,-80.537251,410006
10041,43.418966,-80.537990,410007
10041,43.419359,-80.538817,410008
10041,43.419120,-80.539029,410009
10041,43.419120,-80.539029,420001
10041,43.418525,-80.539554,420002
10041,43.418048,-80.539991,420003
10041,43.417692,-80.540290,420004
10041,43.417394,-80.540564,420005
10041,43.417021,-80.540899,420006
10041,43.416851,-80.541029,420007
10041,43.416851,-80.541029,430001
10041,43.416790,-80.541075,430002
10041,43.416598,-80.541172,430003
10041,43.416298,-80.541221,430004
10041,43.416292,-80.541669,430005
10041,43.416375,-80.542725,430006
10041,43.416400,-80.543026,430007
10041,43.416400,-80.543026,440001
10041,43.416501,-80.544273,440002
10041,43.416548,-80.544889,440003
10041,43.416502,-80.545239,440004
10041,43.416282,-80.545788,440005
10041,43.415900,-80.546729,440006
10041,43.415649,-80.547469,440007
10041,43.415649,-80.547469,450001
10041,43.415630,-80.547524,450002
10041,43.415591,-80.547680,450003
10041,43.415433,-80.548519,450004
10041,43.415400,-80.548954,450005
10041,43.415427,-80.549311,450006
10041,43.415461,-80.549514,450007
10041,43.415492,-80.549872,450008
10041,43.415467,-80.550162,450009
10041,43.415423,-80.550442,450010
10041,43.415378,-80.550598,450011
10041,43.415378,-80.550598,460001
10041,43.415341,-80.550731,460002
10041,43.414905,-80.552112,460003
10041,43.414788,-80.552452,460004
10041,43.414761,-80.552606,460005
10041,43.414794,-80.552616,460006
10041,43.414843,-80.552653,460007
10041,43.414875,-80.552694,460008
10041,43.414907,-80.552776,460009
10041,43.414914,-80.552851,460010
10041,43.415370,-80.552858,460011
10041,43.415913,-80.552846,460012
10041,43.417954,-80.552794,460013
10041,43.418390,-80.552787,460014
10041,43.418390,-80.552787,470001
10041,43.421462,-80.552739,470002
10041,43.421905,-80.552738,470003
10041,43.422828,-80.552715,470004
10041,43.422836,-80.552641,470005
10041,43.422850,-80.552583,470006
10041,43.422886,-80.552521,470007
10041,43.422919,-80.552485,470008
10041,43.422954,-80.552461,470009
10041,43.423000,-80.552446,470010
10041,43.423039,-80.552444,470011
10041,43.423085,-80.552459,470012
10041,43.423117,-80.552476,470013
10041,43.423154,-80.552515,470014
10041,43.423188,-80.552572,470015
10041,43.423211,-80.552650,470016
10041,43.423217,-80.552713,470017
10041,43.423377,-80.552712,470018
10041,43.423474,-80.552728,470019
10041,43.423484,-80.552729,470020
10041,43.423484,-80.552729,480001
10041,43.423587,-80.552735,480002
10041,43.425822,-80.552642,480003
10041,43.425822,-80.552642,490001
10041,43.425850,-80.552641,490002
10041,43.426291,-80.552613,490003
10041,43.426750,-80.552633,490004
10041,43.427306,-80.552670,490005
10041,43.428515,-80.552984,490006
10041,43.428621,-80.553005,490007
10041,43.428630,-80.552950,490008
10041,43.428651,-80.552898,490009
10041,43.428674,-80.552854,490010
10041,43.428717,-80.552814,490011
10041,43.428769,-80.552790,490012
10041,43.428819,-80.552789,490013
10041,43.428867,-80.552805,490014
10041,43.428919,-80.552852,490015
10041,43.428958,-80.552923,490016
10041,43.428978,-80.553005,490017
10041,43.428977,-80.553086,490018
10041,43.429080,-80.553119,490019
10041,43.429359,-80.553250,490020
10041,43.429387,-80.553265,490021
10041,43.429387,-80.553265,500001
10041,43.429722,-80.553438,500002
10041,43.430149,-80.553668,500003
10041,43.430730,-80.554046,500004
10041,43.431321,-80.554497,500005
10041,43.432102,-80.555170,500006
10041,43.432489,-80.555514,500007
10041,43.432866,-80.555845,500008
10041,43.434424,-80.557284,500009
10041,43.434807,-80.557666,500010
10041,43.435222,-80.558093,500011
10041,43.435233,-80.558071,500012
10041,43.435257,-80.558038,500013
10041,43.435284,-80.558012,500014
