service_id,date,exception_type
33-Weekday-1-23WINT-1111100,20230309,1
33-Weekday-1-23WINT-1111100,20230310,1
33-Weekday-1-23WINT-1111100,20230313,1
33-Weekday-1-23WINT-1111100,20230314,1
33-Weekday-1-23WINT-1111100,20230315,1
33-Weekday-1-23WINT-1111100,20230316,1
33-Weekday-1-23WINT-1111100,20230317,1
33-Weekday-1-23WINT-1111100,20230320,1
33-Weekday-1-23WINT-1111100,20230321,1
33-Weekday-1-23WINT-1111100,20230322,1
33-Weekday-1-23WINT-1111100,20230323,1
33-Weekday-1-23WINT-1111100,20230324,1
33-Weekday-1-23WINT-1111100,20230327,1
33-Weekday-1-23WINT-1111100,20230328,1
33-Weekday-1-23WINT-1111100,20230329,1
33-Weekday-1-23WINT-1111100,20230330,1
33-Weekday-1-23WINT-1111100,20230331,1
33-Weekday-1-23WINT-1111100,20230403,1
33-Weekday-1-23WINT-1111100,20230404,1
33-Weekday-1-23WINT-1111100,20230405,1
33-Weekday-1-23WINT-1111100,20230406,1
33-Weekday-1-23WINT-1111100,20230410,1
33-Weekday-1-23WINT-1111100,20230411,1
33-Weekday-1-23WINT-1111100,20230412,1
33-Weekday-1-23WINT-1111100,20230413,1
33-Weekday-1-23WINT-1111100,20230414,1
33-Weekday-1-23WINT-1111100,20230417,1
33-Weekday-1-23WINT-1111100,20230418,1
33-Weekday-1-23WINT-1111100,20230419,1
33-Weekday-1-23WINT-1111100,20230420,1
33-Weekday-1-23WINT-1111100,20230421,1
34-Weekday-1-23WINT-1111100,20230116,1
34-Weekday-1-23WINT-1111100,20230117,1
34-Weekday-1-23WINT-1111100,20230118,1
34-Weekday-1-23WINT-1111100,20230119,1
34-Weekday-1-23WINT-1111100,20230120,1
34-Weekday-1-23WINT-1111100,20230123,1
34-Weekday-1-23WINT-1111100,20230124,1
34-Weekday-1-23WINT-1111100,20230125,1
34-Weekday-1-23WINT-1111100,20230126,1
34-Weekday-1-23WINT-1111100,20230127,1
34-Weekday-1-23WINT-1111100,20230130,1
34-Weekday-1-23WINT-1111100,20230131,1
34-Weekday-1-23WINT-1111100,20230201,1
34-Weekday-1-23WINT-1111100,20230202,1
34-Weekday-1-23WINT-1111100,20230203,1
34-Weekday-1-23WINT-1111100,20230206,1
34-Weekday-1-23WINT-1111100,20230207,1
34-Weekday-1-23WINT-1111100,20230208,1
34-Weekday-1-23WINT-1111100,20230209,1
34-Weekday-1-23WINT-1111100,20230210,1
34-Weekday-1-23WINT-1111100,20230213,1
34-Weekday-1-23WINT-1111100,20230214,1
34-Weekday-1-23WINT-1111100,20230215,1
34-Weekday-1-23WINT-1111100,20230216,1
34-Weekday-1-23WINT-1111100,20230217,1
34-Weekday-1-23WINT-1111100,20230221,1
34-Weekday-1-23WINT-1111100,20230222,1
34-Weekday-1-23WINT-1111100,20230223,1
34-Weekday-1-23WINT-1111100,20230224,1
34-Weekday-1-23WINT-1111100,20230227,1
34-Weekday-1-23WINT-1111100,20230228,1
34-Weekday-1-23WINT-1111100,20230301,1
34-Weekday-1-23WINT-1111100,20230302,1
34-Weekday-1-23WINT-1111100,20230303,1
34-Weekday-1-23WINT-1111100,20230306,1
34-Weekday-1-23WINT-1111100,20230307,1
34-Weekday-1-23WINT-1111100,20230308,1
34-Weekday-1-23WINT-1111100,20230309,1
34-Weekday-1-23WINT-1111100,20230310,1
34-Weekday-1-23WINT-1111100,20230313,1
34-Weekday-1-23WINT-1111100,20230314,1
34-Weekday-1-23WINT-1111100,20230315,1
34-Weekday-1-23WINT-1111100,20230316,1
34-Weekday-1-23WINT-1111100,20230317,1
34-Weekday-1-23WINT-1111100,20230320,1
34-Weekday-1-23WINT-1111100,20230321,1
34-Weekday-1-23WINT-1111100,20230322,1
34-Weekday-1-23WINT-1111100,20230323,1
34-Weekday-1-23WINT-1111100,20230324,1
34-Weekday-1-23WINT-1111100,20230327,1
34-Weekday-1-23WINT-1111100,20230328,1
34-Weekday-1-23WINT-1111100,20230329,1
34-Weekday-1-23WINT-1111100,20230330,1
34-Weekday-1-23WINT-1111100,20230331,1
34-Weekday-1-23WINT-1111100,20230403,1
34-Weekday-1-23WINT-1111100,20230404,1
34-Weekday-1-23WINT-1111100,20230405,1
34-Weekday-1-23WINT-1111100,20230406,1
34-Weekday-1-23WINT-1111100,20230410,1
34-Weekday-1-23WINT-1111100,20230411,1
34-Weekday-1-23WINT-1111100,20230412,1
34-Weekday-1-23WINT-1111100,20230413,1
34-Weekday-1-23WINT-1111100,20230414,1
34-Weekday-1-23WINT-1111100,20230417,1
34-Weekday-1-23WINT-1111100,20230418,1
34-Weekday-1-23WINT-1111100,20230419,1
34-Weekday-1-23WINT-1111100,20230420,1
34-Weekday-1-23WINT-1111100,20230421,1
36-Weekday-1-23WINT-1111100,20230116,1
36-Weekday-1-23WINT-1111100,20230117,1
36-Weekday-1-23WINT-1111100,20230118,1
36-Weekday-1-23WINT-1111100,20230119,1
36-Weekday-1-23WINT-1111100,20230120,1
36-Weekday-1-23WINT-1111100,20230123,1
36-Weekday-1-23WINT-1111100,20230124,1
36-Weekday-1-23WINT-1111100,20230125,1
36-Weekday-1-23WINT-1111100,20230126,1
36-Weekday-1-23WINT-1111100,20230127,1
36-Weekday-1-23WINT-1111100,20230130,1
36-Weekday-1-23WINT-1111100,20230131,1
36-Weekday-1-23WINT-1111100,20230201,1
36-Weekday-1-23WINT-1111100,20230202,1
36-Weekday-1-23WINT-1111100,20230203,1
36-Weekday-1-23WINT-1111100,20230206,1
36-Weekday-1-23WINT-1111100,20230207,1
36-Weekday-1-23WINT-1111100,20230208,1
36-Weekday-1-23WINT-1111100,20230209,1
36-Weekday-1-23WINT-1111100,20230210,1
36-Weekday-1-23WINT-1111100,20230213,1
36-Weekday-1-23WINT-1111100,20230214,1
36-Weekday-1-23WINT-1111100,20230215,1
36-Weekday-1-23WINT-1111100,20230216,1
36-Weekday-1-23WINT-1111100,20230217,1
36-Weekday-1-23WINT-1111100,20230221,1
36-Weekday-1-23WINT-1111100,20230222,1
36-Weekday-1-23WINT-1111100,20230223,1
36-Weekday-1-23WINT-1111100,20230224,1
36-Weekday-1-23WINT-1111100,20230227,1
36-Weekday-1-23WINT-1111100,20230228,1
36-Weekday-1-23WINT-1111100,20230301,1
36-Weekday-1-23WINT-1111100,20230302,1
36-Weekday-1-23WINT-1111100,20230303,1
36-Weekday-1-23WINT-1111100,20230306,1
36-Weekday-1-23WINT-1111100,20230307,1
36-Weekday-1-23WINT-1111100,20230308,1
36-Weekday-1-23WINT-1111100,20230309,1
36-Weekday-1-23WINT-1111100,20230310,1
36-Weekday-1-23WINT-1111100,20230313,1
36-Weekday-1-23WINT-1111100,20230314,1
36-Weekday-1-23WINT-1111100,20230315,1
36-Weekday-1-23WINT-1111100,20230316,1
36-Weekday-1-23WINT-1111100,20230317,1
36-Weekday-1-23WINT-1111100,20230320,1
36-Weekday-1-23WINT-1111100,20230321,1
36-Weekday-1-23WINT-1111100,20230322,1
36-Weekday-1-23WINT-1111100,20230323,1
36-Weekday-1-23WINT-1111100,20230324,1
36-Weekday-1-23WINT-1111100,20230327,1
36-Weekday-1-23WINT-1111100,20230328,1
36-Weekday-1-23WINT-1111100,20230329,1
36-Weekday-1-23WINT-1111100,20230330,1
36-Weekday-1-23WINT-1111100,20230331,1
36-Weekday-1-23WINT-1111100,20230403,1
36-Weekday-1-23WINT-1111100,20230404,1
36-Weekday-1-23WINT-1111100,20230405,1
36-Weekday-1-23WINT-1111100,20230406,1
36-Weekday-1-23WINT-1111100,20230410,1
36-Weekday-1-23WINT-1111100,20230411,1
36-Weekday-1-23WINT-1111100,20230412,1
36-Weekday-1-23WINT-1111100,20230413,1
36-Weekday-1-23WINT-1111100,20230414,1
36-Weekday-1-23WINT-1111100,20230417,1
36-Weekday-1-23WINT-1111100,20230418,1
36-Weekday-1-23WINT-1111100,20230419,1
36-Weekday-1-23WINT-1111100,20230420,1
36-Weekday-1-23WINT-1111100,20230421,1
3-Saturday-1-23WINT-0000010,20230121,1
3-Saturday-1-23WINT-0000010,20230128,1
3-Saturday-1-23WINT-0000010,20230204,1
3-Saturday-1-23WINT-0000010,20230211,1
3-Saturday-1-23WINT-0000010,20230218,1
3-Saturday-1-23WINT-0000010,20230225,1
3-Saturday-1-23WINT-0000010,20230304,1
3-Saturday-1-23WINT-0000010,20230311,1
3-Saturday-1-23WINT-0000010,20230318,1
3-Saturday-1-23WINT-0000010,20230325,1
3-Saturday-1-23WINT-0000010,20230401,1
3-Saturday-1-23WINT-0000010,20230408,1
3-Saturday-1-23WINT-0000010,20230415,1
3-Saturday-1-23WINT-0000010,20230422,1
3-Sunday-1-23WINT-0000001,20230122,1
3-Sunday-1-23WINT-0000001,20230129,1
3-Sunday-1-23WINT-0000001,20230205,1
3-Sunday-1-23WINT-0000001,20230212,1
3-Sunday-1-23WINT-0000001,20230219,1
3-Sunday-1-23WINT-0000001,20230226,1
3-Sunday-1-23WINT-0000001,20230305,1
3-Sunday-1-23WINT-0000001,20230312,1
3-Sunday-1-23WINT-0000001,20230319,1
3-Sunday-1-23WINT-0000001,20230326,1
3-Sunday-1-23WINT-0000001,20230402,1
3-Sunday-1-23WINT-0000001,20230409,1
3-Sunday-1-23WINT-0000001,20230416,1
3-Sunday-1-23WINT-0000001,20230423,1
3-Weekday-1-23WINT-1111100,20230116,1
3-Weekday-1-23WINT-1111100,20230117,1
3-Weekday-1-23WINT-1111100,20230118,1
3-Weekday-1-23WINT-1111100,20230119,1
3-Weekday-1-23WINT-1111100,20230120,1
3-Weekday-1-23WINT-1111100,20230123,1
3-Weekday-1-23WINT-1111100,20230124,1
3-Weekday-1-23WINT-1111100,20230125,1
3-Weekday-1-23WINT-1111100,20230126,1
3-Weekday-1-23WINT-1111100,20230127,1
3-Weekday-1-23WINT-1111100,20230130,1
3-Weekday-1-23WINT-1111100,20230131,1
3-Weekday-1-23WINT-1111100,20230201,1
3-Weekday-1-23WINT-1111100,20230202,1
3-Weekday-1-23WINT-1111100,20230203,1
3-Weekday-1-23WINT-1111100,20230206,1
3-Weekday-1-23WINT-1111100,20230207,1
3-Weekday-1-23WINT-1111100,20230208,1
3-Weekday-1-23WINT-1111100,20230209,1
3-Weekday-1-23WINT-1111100,20230210,1
3-Weekday-1-23WINT-1111100,20230213,1
3-Weekday-1-23WINT-1111100,20230214,1
3-Weekday-1-23WINT-1111100,20230215,1
3-Weekday-1-23WINT-1111100,20230216,1
3-Weekday-1-23WINT-1111100,20230217,1
3-Weekday-1-23WINT-1111100,20230221,1
3-Weekday-1-23WINT-1111100,20230222,1
3-Weekday-1-23WINT-1111100,20230223,1
3-Weekday-1-23WINT-1111100,20230224,1
3-Weekday-1-23WINT-1111100,20230227,1
3-Weekday-1-23WINT-1111100,20230228,1
3-Weekday-1-23WINT-1111100,20230301,1
3-Weekday-1-23WINT-1111100,20230302,1
3-Weekday-1-23WINT-1111100,20230303,1
3-Weekday-1-23WINT-1111100,20230306,1
3-Weekday-1-23WINT-1111100,20230307,1
3-Weekday-1-23WINT-1111100,20230308,1
3-Weekday-1-23WINT-1111100,20230309,1
3-Weekday-1-23WINT-1111100,20230310,1
3-Weekday-1-23WINT-1111100,20230313,1
3-Weekday-1-23WINT-1111100,20230314,1
3-Weekday-1-23WINT-1111100,20230315,1
3-Weekday-1-23WINT-1111100,20230316,1
3-Weekday-1-23WINT-1111100,20230317,1
3-Weekday-1-23WINT-1111100,20230320,1
3-Weekday-1-23WINT-1111100,20230321,1
3-Weekday-1-23WINT-1111100,20230322,1
3-Weekday-1-23WINT-1111100,20230323,1
3-Weekday-1-23WINT-1111100,20230324,1
3-Weekday-1-23WINT-1111100,20230327,1
3-Weekday-1-23WINT-1111100,20230328,1
3-Weekday-1-23WINT-1111100,20230329,1
3-Weekday-1-23WINT-1111100,20230330,1
3-Weekday-1-23WINT-1111100,20230331,1
3-Weekday-1-23WINT-1111100,20230403,1
3-Weekday-1-23WINT-1111100,20230404,1
3-Weekday-1-23WINT-1111100,20230405,1
3-Weekday-1-23WINT-1111100,20230406,1
3-Weekday-1-23WINT-1111100,20230410,1
3-Weekday-1-23WINT-1111100,20230411,1
3-Weekday-1-23WINT-1111100,20230412,1
3-Weekday-1-23WINT-1111100,20230413,1
3-Weekday-1-23WINT-1111100,20230414,1
3-Weekday-1-23WINT-1111100,20230417,1
3-Weekday-1-23WINT-1111100,20230418,1
3-Weekday-1-23WINT-1111100,20230419,1
3-Weekday-1-23WINT-1111100,20230420,1
3-Weekday-1-23WINT-1111100,20230421,1
4-Saturday-1-23WINT-0000010,20230121,1
4-Saturday-1-23WINT-0000010,20230128,1
4-Saturday-1-23WINT-0000010,20230204,1
4-Saturday-1-23WINT-0000010,20230211,1
4-Saturday-1-23WINT-0000010,20230218,1
4-Saturday-1-23WINT-0000010,20230225,1
4-Saturday-1-23WINT-0000010,20230304,1
4-Saturday-1-23WINT-0000010,20230311,1
4-Saturday-1-23WINT-0000010,20230318,1
4-Saturday-1-23WINT-0000010,20230325,1
4-Saturday-1-23WINT-0000010,20230401,1
4-Saturday-1-23WINT-0000010,20230408,1
4-Saturday-1-23WINT-0000010,20230415,1
4-Saturday-1-23WINT-0000010,20230422,1
4-Sunday-1-23WINT-0000001,20230122,1
4-Sunday-1-23WINT-0000001,20230129,1
4-Sunday-1-23WINT-0000001,20230205,1
4-Sunday-1-23WINT-0000001,20230212,1
4-Sunday-1-23WINT-0000001,20230219,1
4-Sunday-1-23WINT-0000001,20230226,1
4-Sunday-1-23WINT-0000001,20230305,1
4-Sunday-1-23WINT-0000001,20230312,1
4-Sunday-1-23WINT-0000001,20230319,1
4-Sunday-1-23WINT-0000001,20230326,1
4-Sunday-1-23WINT-0000001,20230402,1
4-Sunday-1-23WINT-0000001,20230409,1
4-Sunday-1-23WINT-0000001,20230416,1
4-Sunday-1-23WINT-0000001,20230423,1
4-Weekday-1-23WINT-1111100,20230116,1
4-Weekday-1-23WINT-1111100,20230117,1
4-Weekday-1-23WINT-1111100,20230118,1
4-Weekday-1-23WINT-1111100,20230119,1
4-Weekday-1-23WINT-1111100,20230120,1
4-Weekday-1-23WINT-1111100,20230123,1
4-Weekday-1-23WINT-1111100,20230124,1
4-Weekday-1-23WINT-1111100,20230125,1
4-Weekday-1-23WINT-1111100,20230126,1
4-Weekday-1-23WINT-1111100,20230127,1
4-Weekday-1-23WINT-1111100,20230130,1
4-Weekday-1-23WINT-1111100,20230131,1
4-Weekday-1-23WINT-1111100,20230201,1
4-Weekday-1-23WINT-1111100,20230202,1
4-Weekday-1-23WINT-1111100,20230203,1
4-Weekday-1-23WINT-1111100,20230206,1
4-Weekday-1-23WINT-1111100,20230207,1
4-Weekday-1-23WINT-1111100,20230208,1
4-Weekday-1-23WINT-1111100,20230209,1
4-Weekday-1-23WINT-1111100,20230210,1
4-Weekday-1-23WINT-1111100,20230213,1
4-Weekday-1-23WINT-1111100,20230214,1
4-Weekday-1-23WINT-1111100,20230215,1
4-Weekday-1-23WINT-1111100,20230216,1
4-Weekday-1-23WINT-1111100,20230217,1
4-Weekday-1-23WINT-1111100,20230221,1
4-Weekday-1-23WINT-1111100,20230222,1
4-Weekday-1-23WINT-1111100,20230223,1
4-Weekday-1-23WINT-1111100,20230224,1
4-Weekday-1-23WINT-1111100,20230227,1
4-Weekday-1-23WINT-1111100,20230228,1
4-Weekday-1-23WINT-1111100,20230301,1
4-Weekday-1-23WINT-1111100,20230302,1
4-Weekday-1-23WINT-1111100,20230303,1
4-Weekday-1-23WINT-1111100,20230306,1
4-Weekday-1-23WINT-1111100,20230307,1
4-Weekday-1-23WINT-1111100,20230308,1
4-Weekday-1-23WINT-1111100,20230309,1
4-Weekday-1-23WINT-1111100,20230310,1
4-Weekday-1-23WINT-1111100,20230313,1
4-Weekday-1-23WINT-1111100,20230314,1
4-Weekday-1-23WINT-1111100,20230315,1
4-Weekday-1-23WINT-1111100,20230316,1
4-Weekday-1-23WINT-1111100,20230317,1
4-Weekday-1-23WINT-1111100,20230320,1
4-Weekday-1-23WINT-1111100,20230321,1
4-Weekday-1-23WINT-1111100,20230322,1
4-Weekday-1-23WINT-1111100,20230323,1
4-Weekday-1-23WINT-1111100,20230324,1
4-Weekday-1-23WINT-1111100,20230327,1
4-Weekday-1-23WINT-1111100,20230328,1
4-Weekday-1-23WINT-1111100,20230329,1
4-Weekday-1-23WINT-1111100,20230330,1
4-Weekday-1-23WINT-1111100,20230331,1
4-Weekday-1-23WINT-1111100,20230403,1
4-Weekday-1-23WINT-1111100,20230404,1
4-Weekday-1-23WINT-1111100,20230405,1
4-Weekday-1-23WINT-1111100,20230406,1
4-Weekday-1-23WINT-1111100,20230410,1
4-Weekday-1-23WINT-1111100,20230411,1
4-Weekday-1-23WINT-1111100,20230412,1
4-Weekday-1-23WINT-1111100,20230413,1
4-Weekday-1-23WINT-1111100,20230414,1
4-Weekday-1-23WINT-1111100,20230417,1
4-Weekday-1-23WINT-1111100,20230418,1
4-Weekday-1-23WINT-1111100,20230419,1
4-Weekday-1-23WINT-1111100,20230420,1
4-Weekday-1-23WINT-1111100,20230421,1
50-Weekday-1-23WINT-1111100,20230116,1
50-Weekday-1-23WINT-1111100,20230117,1
50-Weekday-1-23WINT-1111100,20230118,1
50-Weekday-1-23WINT-1111100,20230119,1
50-Weekday-1-23WINT-1111100,20230120,1
50-Weekday-1-23WINT-1111100,20230123,1
50-Weekday-1-23WINT-1111100,20230124,1
50-Weekday-1-23WINT-1111100,20230125,1
50-Weekday-1-23WINT-1111100,20230126,1
50-Weekday-1-23WINT-1111100,20230127,1
50-Weekday-1-23WINT-1111100,20230130,1
50-Weekday-1-23WINT-1111100,20230131,1
50-Weekday-1-23WINT-1111100,20230201,1
50-Weekday-1-23WINT-1111100,20230202,1
50-Weekday-1-23WINT-1111100,20230203,1
50-Weekday-1-23WINT-1111100,20230206,1
50-Weekday-1-23WINT-1111100,20230207,1
50-Weekday-1-23WINT-1111100,20230208,1
50-Weekday-1-23WINT-1111100,20230209,1
50-Weekday-1-23WINT-1111100,20230210,1
50-Weekday-1-23WINT-1111100,20230213,1
50-Weekday-1-23WINT-1111100,20230214,1
50-Weekday-1-23WINT-1111100,20230215,1
50-Weekday-1-23WINT-1111100,20230216,1
50-Weekday-1-23WINT-1111100,20230217,1
50-Weekday-1-23WINT-1111100,20230221,1
50-Weekday-1-23WINT-1111100,20230222,1
50-Weekday-1-23WINT-1111100,20230223,1
50-Weekday-1-23WINT-1111100,20230224,1
50-Weekday-1-23WINT-1111100,20230227,1
50-Weekday-1-23WINT-1111100,20230228,1
50-Weekday-1-23WINT-1111100,20230301,1
50-Weekday-1-23WINT-1111100,20230302,1
50-Weekday-1-23WINT-1111100,20230303,1
50-Weekday-1-23WINT-1111100,20230306,1
50-Weekday-1-23WINT-1111100,20230307,1
50-Weekday-1-23WINT-1111100,20230308,1
50-Weekday-1-23WINT-1111100,20230309,1
50-Weekday-1-23WINT-1111100,20230310,1
50-Weekday-1-23WINT-1111100,20230313,1
50-Weekday-1-23WINT-1111100,20230314,1
50-Weekday-1-23WINT-1111100,20230315,1
50-Weekday-1-23WINT-1111100,20230316,1
50-Weekday-1-23WINT-1111100,20230317,1
50-Weekday-1-23WINT-1111100,20230320,1
50-Weekday-1-23WINT-1111100,20230321,1
50-Weekday-1-23WINT-1111100,20230322,1
50-Weekday-1-23WINT-1111100,20230323,1
50-Weekday-1-23WINT-1111100,20230324,1
50-Weekday-1-23WINT-1111100,20230327,1
50-Weekday-1-23WINT-1111100,20230328,1
50-Weekday-1-23WINT-1111100,20230329,1
50-Weekday-1-23WINT-1111100,20230330,1
50-Weekday-1-23WINT-1111100,20230331,1
50-Weekday-1-23WINT-1111100,20230403,1
50-Weekday-1-23WINT-1111100,20230404,1
50-Weekday-1-23WINT-1111100,20230405,1
50-Weekday-1-23WINT-1111100,20230406,1
50-Weekday-1-23WINT-1111100,20230410,1
50-Weekday-1-23WINT-1111100,20230411,1
50-Weekday-1-23WINT-1111100,20230412,1
50-Weekday-1-23WINT-1111100,20230413,1
50-Weekday-1-23WINT-1111100,20230414,1
50-Weekday-1-23WINT-1111100,20230417,1
50-Weekday-1-23WINT-1111100,20230418,1
50-Weekday-1-23WINT-1111100,20230419,1
50-Weekday-1-23WINT-1111100,20230420,1
50-Weekday-1-23WINT-1111100,20230421,1
51-Holiday1-2-23WINT-0000001,20230220,1
51-Holiday1-2-23WINT-0000001,20230407,1
51-Saturday-2-23WINT-0000010,20230121,1
51-Saturday-2-23WINT-0000010,20230128,1
51-Saturday-2-23WINT-0000010,20230204,1
51-Saturday-2-23WINT-0000010,20230211,1
51-Saturday-2-23WINT-0000010,20230218,1
51-Saturday-2-23WINT-0000010,20230225,1
51-Saturday-2-23WINT-0000010,20230304,1
51-Saturday-2-23WINT-0000010,20230311,1
51-Saturday-2-23WINT-0000010,20230318,1
51-Saturday-2-23WINT-0000010,20230325,1
51-Saturday-2-23WINT-0000010,20230401,1
51-Saturday-2-23WINT-0000010,20230408,1
51-Saturday-2-23WINT-0000010,20230415,1
51-Saturday-2-23WINT-0000010,20230422,1
51-Sunday-1-23WINT-0000001,20230122,1
51-Sunday-1-23WINT-0000001,20230129,1
51-Sunday-1-23WINT-0000001,20230205,1
51-Sunday-1-23WINT-0000001,20230212,1
51-Sunday-1-23WINT-0000001,20230219,1
51-Sunday-1-23WINT-0000001,20230226,1
51-Sunday-1-23WINT-0000001,20230305,1
51-Sunday-1-23WINT-0000001,20230312,1
51-Sunday-1-23WINT-0000001,20230319,1
51-Sunday-1-23WINT-0000001,20230326,1
51-Sunday-1-23WINT-0000001,20230402,1
51-Sunday-1-23WINT-0000001,20230409,1
51-Sunday-1-23WINT-0000001,20230416,1
51-Sunday-1-23WINT-0000001,20230423,1
51-Weekday-2-23WINT-1111100,20230116,1
51-Weekday-2-23WINT-1111100,20230117,1
51-Weekday-2-23WINT-1111100,20230118,1
51-Weekday-2-23WINT-1111100,20230119,1
51-Weekday-2-23WINT-1111100,20230120,1
51-Weekday-2-23WINT-1111100,20230123,1
51-Weekday-2-23WINT-1111100,20230124,1
51-Weekday-2-23WINT-1111100,20230125,1
51-Weekday-2-23WINT-1111100,20230126,1
51-Weekday-2-23WINT-1111100,20230127,1
51-Weekday-2-23WINT-1111100,20230130,1
51-Weekday-2-23WINT-1111100,20230131,1
51-Weekday-2-23WINT-1111100,20230201,1
51-Weekday-2-23WINT-1111100,20230202,1
51-Weekday-2-23WINT-1111100,20230203,1
51-Weekday-2-23WINT-1111100,20230206,1
51-Weekday-2-23WINT-1111100,20230207,1
51-Weekday-2-23WINT-1111100,20230208,1
51-Weekday-2-23WINT-1111100,20230209,1
51-Weekday-2-23WINT-1111100,20230210,1
51-Weekday-2-23WINT-1111100,20230213,1
51-Weekday-2-23WINT-1111100,20230214,1
51-Weekday-2-23WINT-1111100,20230215,1
51-Weekday-2-23WINT-1111100,20230216,1
51-Weekday-2-23WINT-1111100,20230217,1
51-Weekday-2-23WINT-1111100,20230221,1
51-Weekday-2-23WINT-1111100,20230222,1
51-Weekday-2-23WINT-1111100,20230223,1
51-Weekday-2-23WINT-1111100,20230224,1
51-Weekday-2-23WINT-1111100,20230227,1
51-Weekday-2-23WINT-1111100,20230228,1
51-Weekday-2-23WINT-1111100,20230301,1
51-Weekday-2-23WINT-1111100,20230302,1
51-Weekday-2-23WINT-1111100,20230303,1
51-Weekday-2-23WINT-1111100,20230306,1
51-Weekday-2-23WINT-1111100,20230307,1
51-Weekday-2-23WINT-1111100,20230308,1
51-Weekday-2-23WINT-1111100,20230309,1
51-Weekday-2-23WINT-1111100,20230310,1
51-Weekday-2-23WINT-1111100,20230313,1
51-Weekday-2-23WINT-1111100,20230314,1
51-Weekday-2-23WINT-1111100,20230315,1
51-Weekday-2-23WINT-1111100,20230316,1
51-Weekday-2-23WINT-1111100,20230317,1
51-Weekday-2-23WINT-1111100,20230320,1
51-Weekday-2-23WINT-1111100,20230321,1
51-Weekday-2-23WINT-1111100,20230322,1
51-Weekday-2-23WINT-1111100,20230323,1
51-Weekday-2-23WINT-1111100,20230324,1
51-Weekday-2-23WINT-1111100,20230327,1
51-Weekday-2-23WINT-1111100,20230328,1
51-Weekday-2-23WINT-1111100,20230329,1
51-Weekday-2-23WINT-1111100,20230330,1
51-Weekday-2-23WINT-1111100,20230331,1
51-Weekday-2-23WINT-1111100,20230403,1
51-Weekday-2-23WINT-1111100,20230404,1
51-Weekday-2-23WINT-1111100,20230405,1
51-Weekday-2-23WINT-1111100,20230406,1
51-Weekday-2-23WINT-1111100,20230410,1
51-Weekday-2-23WINT-1111100,20230411,1
51-Weekday-2-23WINT-1111100,20230412,1
51-Weekday-2-23WINT-1111100,20230413,1
51-Weekday-2-23WINT-1111100,20230414,1
51-Weekday-2-23WINT-1111100,20230417,1
51-Weekday-2-23WINT-1111100,20230418,1
51-Weekday-2-23WINT-1111100,20230419,1
51-Weekday-2-23WINT-1111100,20230420,1
51-Weekday-2-23WINT-1111100,20230421,1
53-Weekday-2-23WINT-1111100,20230116,1
53-Weekday-2-23WINT-1111100,20230117,1
53-Weekday-2-23WINT-1111100,20230118,1
53-Weekday-2-23WINT-1111100,20230119,1
53-Weekday-2-23WINT-1111100,20230120,1
53-Weekday-2-23WINT-1111100,20230123,1
53-Weekday-2-23WINT-1111100,20230124,1
53-Weekday-2-23WINT-1111100,20230125,1
53-Weekday-2-23WINT-1111100,20230126,1
53-Weekday-2-23WINT-1111100,20230127,1
53-Weekday-2-23WINT-1111100,20230130,1
53-Weekday-2-23WINT-1111100,20230131,1
53-Weekday-2-23WINT-1111100,20230201,1
53-Weekday-2-23WINT-1111100,20230202,1
53-Weekday-2-23WINT-1111100,20230203,1
53-Weekday-2-23WINT-1111100,20230206,1
53-Weekday-2-23WINT-1111100,20230207,1
53-Weekday-2-23WINT-1111100,20230208,1
53-Weekday-2-23WINT-1111100,20230209,1
53-Weekday-2-23WINT-1111100,20230210,1
53-Weekday-2-23WINT-1111100,20230213,1
53-Weekday-2-23WINT-1111100,20230214,1
53-Weekday-2-23WINT-1111100,20230215,1
53-Weekday-2-23WINT-1111100,20230216,1
53-Weekday-2-23WINT-1111100,20230217,1
53-Weekday-2-23WINT-1111100,20230221,1
53-Weekday-2-23WINT-1111100,20230222,1
53-Weekday-2-23WINT-1111100,20230223,1
53-Weekday-2-23WINT-1111100,20230224,1
53-Weekday-2-23WINT-1111100,20230227,1
53-Weekday-2-23WINT-1111100,20230228,1
53-Weekday-2-23WINT-1111100,20230301,1
53-Weekday-2-23WINT-1111100,20230302,1
53-Weekday-2-23WINT-1111100,20230303,1
53-Weekday-2-23WINT-1111100,20230306,1
53-Weekday-2-23WINT-1111100,20230307,1
53-Weekday-2-23WINT-1111100,20230308,1
53-Weekday-2-23WINT-1111100,20230309,1
53-Weekday-2-23WINT-1111100,20230310,1
53-Weekday-2-23WINT-1111100,20230313,1
53-Weekday-2-23WINT-1111100,20230314,1
53-Weekday-2-23WINT-1111100,20230315,1
53-Weekday-2-23WINT-1111100,20230316,1
53-Weekday-2-23WINT-1111100,20230317,1
53-Weekday-2-23WINT-1111100,20230320,1
53-Weekday-2-23WINT-1111100,20230321,1
53-Weekday-2-23WINT-1111100,20230322,1
53-Weekday-2-23WINT-1111100,20230323,1
53-Weekday-2-23WINT-1111100,20230324,1
53-Weekday-2-23WINT-1111100,20230327,1
53-Weekday-2-23WINT-1111100,20230328,1
53-Weekday-2-23WINT-1111100,20230329,1
53-Weekday-2-23WINT-1111100,20230330,1
53-Weekday-2-23WINT-1111100,20230331,1
53-Weekday-2-23WINT-1111100,20230403,1
53-Weekday-2-23WINT-1111100,20230404,1
53-Weekday-2-23WINT-1111100,20230405,1
